X,Y,FID,GISDBID,Mode,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,Weekday_On,Weekday_Of,Saturday_O,Saturday_1,Sunday_Ons,Sunday_Off
-8365039.016,4867147.469,8642,5621964E,Bus,56,Eastbound,21964,Erie Av & 10th St,40.008293,-75.144424,Fall 2023,22,24,11,8,10,7
-8375240.779,4873727.655,8643,6216084N,Bus,62,Northbound,16084,Ridge Av & Aurania St,40.053554,-75.236068,Fall 2023,0,3,0,0,0,0
-8353029.869,4881627.001,8644,67972N,Bus,67,Northbound,972,Sandmeyer Ln & Red Lion Rd - MBFS,40.107849,-75.036544,Fall 2023,0,1,0,0,0,0
-8365213.119,4867176.245,8645,5617421E,Bus,56,Eastbound,17421,Erie Av & 11th St,40.008491,-75.145988,Fall 2023,28,17,6,4,7,5
-8375614.479,4875251.748,8646,6212253N,Bus,62,Northbound,12253,Ridge Av & Cathedral Rd,40.064033,-75.239425,Fall 2023,0,1,0,0,0,0
-8365993.58,4867309.373,8647,5617038E,Bus,56,Eastbound,17038,Erie Av & 15th St,40.009407,-75.152999,Fall 2023,46,12,19,3,16,4
-8354610.494,4879701.596,8648,6722872N,Bus,67,Northbound,22872,Verree Rd & Alburger Av,40.094619,-75.050743,Fall 2023,30,26,5,15,2,8
-8375217.068,4873930.098,8649,6220409N,Bus,62,Northbound,20409,Ridge Av & Evergreen Av,40.054946,-75.235855,Fall 2023,0,0,0,0,0,0
-8366193.176,4867343.673,8650,5617037E,Bus,56,Eastbound,17037,Erie Av & 16th St,40.009643,-75.154792,Fall 2023,31,13,10,4,7,4
-8355235.553,4879057.113,8651,6720395N,Bus,67,Northbound,20395,Verree Rd & Bloomfield Av - MBFS,40.09019,-75.056358,Fall 2023,10,16,2,10,0,14
-8375228.089,4873255.596,8652,6216079N,Bus,62,Northbound,16079,Ridge Av & Flamingo St,40.050308,-75.235954,Fall 2023,0,0,0,0,0,0
-8366341.788,4867368.671,8653,5618165E,Bus,56,Eastbound,18165,Erie Av & 17th St,40.009815,-75.156127,Fall 2023,63,13,21,11,21,4
-8355658.456,4878427.804,8654,6727949N,Bus,67,Northbound,27949,Verree Rd & Bloomfield Av - MBNS,40.085865,-75.060157,Fall 2023,0,3,0,0,1,0
-8375463.307,4874626.462,8655,6220410N,Bus,62,Northbound,20410,Ridge Av & Port Royal Av,40.059734,-75.238067,Fall 2023,0,1,0,0,0,0
-8366518.452,4867398.029,8656,5618164E,Bus,56,Eastbound,18164,Erie Av & 18th St,40.010017,-75.157714,Fall 2023,49,11,15,7,14,8
-8357692.597,4876158.985,8657,6722863N,Bus,67,Northbound,22863,Verree Rd & Borbeck Av,40.07027,-75.07843,Fall 2023,15,8,2,0,3,2
-8375254.36,4873563.465,8658,6216082N,Bus,62,Northbound,16082,Ridge Av & Shawmont Av,40.052425,-75.23619,Fall 2023,0,0,0,0,0,0
-8366691.776,4867426.807,8659,5618163E,Bus,56,Eastbound,18163,Erie Av & 19th St,40.010215,-75.159271,Fall 2023,59,10,20,5,14,4
-8351974.226,4881630.349,8660,67973N,Bus,67,Northbound,973,Verree Rd & Bustleton Av,40.107872,-75.027061,Fall 2023,35,189,6,25,3,12
-8375225.528,4874173.122,8661,6216347N,Bus,62,Northbound,16347,Ridge Av & Summit Av,40.056617,-75.235931,Fall 2023,0,1,0,0,0,0
-8366874.34,4867458.49,8662,5618162E,Bus,56,Eastbound,18162,Erie Av & 20th St,40.010433,-75.160911,Fall 2023,22,3,13,3,6,6
-8352797.211,4881107.265,8663,6722879N,Bus,67,Northbound,22879,Verree Rd & Chesworth Rd,40.104278,-75.034454,Fall 2023,11,44,1,21,4,17
-8375111.76,4872917.781,8664,6212329N,Bus,62,Northbound,12329,Ridge Av & Wigard - MBNS,40.047985,-75.234909,Fall 2023,0,3,0,0,0,0
-8367079.057,4867493.372,8665,5618161E,Bus,56,Eastbound,18161,Erie Av & 21st St,40.010673,-75.16275,Fall 2023,24,2,7,2,9,1
-8354833.801,4879430.789,8666,6731361N,Bus,67,Northbound,31361,Verree Rd & Dogwood Ln,40.092758,-75.052749,Fall 2023,16,57,0,2,0,0
-8375156.733,4873028.155,8667,6212346N,Bus,62,Northbound,12346,Ridge Av & Wigard Av,40.048744,-75.235313,Fall 2023,0,0,0,0,0,0
-8362723.014,4866985.567,8668,5618198E,Bus,56,Eastbound,18198,Erie Av & B St,40.007179,-75.123619,Fall 2023,111,91,48,32,41,19
-8358101.919,4875636.335,8669,6722860N,Bus,67,Northbound,22860,Verree Rd & Faunce St,40.066677,-75.082107,Fall 2023,3,3,1,1,1,4
-8371985.463,4868119.953,8670,622N,Bus,62,Northbound,2,Ridge Av & Wissahickon Transfer Center,40.014984,-75.206825,Fall 2023,6,4,0,0,0,0
-8362452.062,4866944.438,8671,5617442E,Bus,56,Eastbound,17442,Erie Av & B St - MBFS,40.006896,-75.121185,Fall 2023,12,11,8,4,3,0
-8353084.304,4880929.563,8672,6722878N,Bus,67,Northbound,22878,Verree Rd & Glenn St,40.103057,-75.037033,Fall 2023,3,4,0,0,0,0
-8369096.945,4859425.341,8673,6230576N,Bus,62,Northbound,30576,Schuylkill Av & JFK Blvd,39.955139,-75.180877,Fall 2023,10,2,0,0,0,0
-8365820.367,4867280.451,8674,5621260E,Bus,56,Eastbound,21260,Erie Av & Broad St,40.009208,-75.151443,Fall 2023,681,183,312,81,220,56
-8352307.962,4881414.796,8675,6732100N,Bus,67,Northbound,32100,Verree Rd & Greymont St,40.106391,-75.030059,Fall 2023,6,9,0,0,0,5
-8375641.641,4871514.873,8676,62922N,Bus,62,Northbound,922,Umbria St & Domino Ln,40.038337,-75.239669,Fall 2023,0,0,0,0,0,0
-8360000.918,4866770.477,8677,5617600E,Bus,56,Eastbound,17600,Erie Av & Castor Av,40.005699,-75.099166,Fall 2023,49,129,11,38,7,18
-8357831.858,4875984.135,8678,6722862N,Bus,67,Northbound,22862,Verree Rd & Hartel Av,40.069068,-75.079681,Fall 2023,9,5,3,1,0,1
-8374827.227,4870648.624,8679,6216046N,Bus,62,Northbound,16046,Umbria St &  Fountain St,40.032379,-75.232353,Fall 2023,0,0,0,0,0,0
-8362256.696,4866904.617,8680,5617895E,Bus,56,Eastbound,17895,Erie Av & D St,40.006622,-75.11943,Fall 2023,19,15,6,9,7,9
-8357005.422,4877039.1,8681,6722867N,Bus,67,Northbound,22867,Verree Rd & Hoffnagle St,40.07632,-75.072257,Fall 2023,6,6,0,2,1,0
-8374602.139,4870433.891,8682,6216042N,Bus,62,Northbound,16042,Umbria St & Hermitage St,40.030902,-75.230331,Fall 2023,0,2,0,0,0,0
-8362032.499,4866866.395,8683,5630927E,Bus,56,Eastbound,30927,Erie Av & D St - MBFS,40.006359,-75.117416,Fall 2023,6,7,2,1,0,1
-8356729.461,4877395.387,8684,6722868N,Bus,67,Northbound,22868,Verree Rd & Kendrick St,40.078769,-75.069778,Fall 2023,7,11,2,3,1,4
-8374996.21,4870860.454,8685,6230910N,Bus,62,Northbound,30910,Umbria St & Lemonte St,40.033836,-75.233871,Fall 2023,0,0,0,0,0,0
-8365642.033,4867257.779,8686,5617419E,Bus,56,Eastbound,17419,Erie Av & Elder St - FS,40.009052,-75.149841,Fall 2023,108,9,28,1,29,3
-8357556.676,4876336.02,8687,6722864N,Bus,67,Northbound,22864,Verree Rd & Loney St,40.071487,-75.077209,Fall 2023,5,2,3,1,0,0
-8374484.92,4870271.499,8688,6230294N,Bus,62,Northbound,30294,Umbria St & Leverington Av - FS,40.029785,-75.229278,Fall 2023,0,2,0,0,0,0
-8361819.322,4866828.028,8689,5617896E,Bus,56,Eastbound,17896,Erie Av & F St,40.006095,-75.115501,Fall 2023,14,7,0,0,0,0
-8354962.041,4879283.092,8690,6731362N,Bus,67,Northbound,31362,Verree Rd & Marchman Rd - 2 MBFS,40.091743,-75.053901,Fall 2023,0,1,0,0,0,1
-8375291.763,4871215.355,8691,6218027N,Bus,62,Northbound,18027,Umbria St & Paoli Av,40.036277,-75.236526,Fall 2023,0,0,0,0,0,0
-8363185.88,4867031.056,8692,56837E,Bus,56,Eastbound,837,Erie Av & Front St,40.007492,-75.127777,Fall 2023,126,91,32,18,22,13
-8355079.261,4879187.636,8693,671495N,Bus,67,Northbound,1495,Verree Rd & Marchman Rd - MBFS,40.091087,-75.054954,Fall 2023,1,1,0,0,0,0
-8375436.145,4871336.324,8694,6218028N,Bus,62,Northbound,18028,Umbria St & Paoli Av - MBFS,40.037109,-75.237823,Fall 2023,0,0,0,0,0,0
-8361611.266,4866793.73,8695,5618201E,Bus,56,Eastbound,18201,Erie Av & G St,40.005859,-75.113632,Fall 2023,20,44,12,24,10,10
-8353243.936,4880829.725,8696,6722877N,Bus,67,Northbound,22877,Verree Rd & Medway Rd,40.102371,-75.038467,Fall 2023,1,3,1,1,0,2
-8375100.628,4871012.387,8697,6218024N,Bus,62,Northbound,18024,Umbria St & Parker St,40.034881,-75.234809,Fall 2023,1,1,0,0,0,0
-8361150.069,4866716.124,8698,5617576E,Bus,56,Eastbound,17576,Erie Av & I St,40.005325,-75.109489,Fall 2023,30,45,13,22,6,11
-8353398.448,4880733.09,8699,6722876N,Bus,67,Northbound,22876,Verree Rd & Morefield Rd,40.101707,-75.039855,Fall 2023,0,11,1,0,2,0
-8361390.408,4866757.107,8700,5618202E,Bus,56,Eastbound,18202,Erie Av & I St - MBNS,40.005607,-75.111648,Fall 2023,3,9,0,2,1,1
-8374672.604,4875702.374,8701,62121N,Bus,62,Northbound,121,Wissahickon Av & Cathedral Rd - FS,40.067131,-75.230964,Fall 2023,1,2,0,0,0,0
-8357970.228,4875805.506,8702,6722861N,Bus,67,Northbound,22861,Verree Rd & Napfle Av,40.06784,-75.080924,Fall 2023,3,3,3,3,1,3
-8360926.651,4866722.809,8703,5618203E,Bus,56,Eastbound,18203,Erie Av & J St,40.005371,-75.107482,Fall 2023,11,33,3,9,1,4
-8366103.23,4858636.963,8704,6216290S,Bus,62,Southbound,16290,8th St & Chestnut St,39.94971,-75.153984,Fall 2023,1,0,0,0,0,0
-8354337.873,4880051.43,8705,6722873N,Bus,67,Northbound,22873,Verree Rd & Pecan Dr,40.097023,-75.048294,Fall 2023,2,1,0,2,0,2
-8360700.784,4866733.854,8706,5618204E,Bus,56,Eastbound,18204,Erie Av & K St,40.005447,-75.105453,Fall 2023,63,108,13,30,7,14
-8366137.962,4858420.456,8707,6216291S,Bus,62,Southbound,16291,8th St & Walnut St,39.948219,-75.154296,Fall 2023,3,0,0,0,0,0
-8353955.602,4880384.396,8708,6727950N,Bus,67,Northbound,27950,Verree Rd & Pine Hill Rd - MBNS,40.099311,-75.04486,Fall 2023,0,2,0,1,0,1
-8360472.356,4866744.899,8709,5618205E,Bus,56,Eastbound,18205,Erie Av & L St,40.005523,-75.103401,Fall 2023,32,88,9,31,7,19
-8366266.202,4858641.464,8710,6224121S,Bus,62,Southbound,24121,9th St & Chestnut St,39.949741,-75.155448,Fall 2023,0,1,0,0,0,0
-8352639.249,4881207.252,8711,67971N,Bus,67,Northbound,971,Verree Rd & Red Lion Rd,40.104965,-75.033035,Fall 2023,5,51,0,8,0,7
-8360226.006,4866755.508,8712,5618206E,Bus,56,Eastbound,18206,Erie Av & M St,40.005596,-75.101188,Fall 2023,21,61,5,12,5,22
-8366191.506,4859090.755,8713,62915S,Bus,62,Southbound,915,9th St & Cuthbert St,39.952835,-75.154777,Fall 2023,0,7,0,0,0,0
-8353727.174,4880529.344,8714,6722875N,Bus,67,Northbound,22875,Verree Rd & Redd Rambler Dr,40.100307,-75.042808,Fall 2023,3,17,1,2,2,1
-8359774.16,4866779.924,8715,5617462E,Bus,56,Eastbound,17462,Erie Av & O St,40.005764,-75.097129,Fall 2023,68,227,44,167,35,127
-8366231.47,4858850.86,8716,6232524S,Bus,62,Southbound,32524,9th St & Market St,39.951183,-75.155136,Fall 2023,0,0,0,0,0,0
-8357411.404,4876521.35,8717,67970N,Bus,67,Northbound,970,Verree Rd & Rhawn St,40.072761,-75.075904,Fall 2023,55,38,8,25,14,28
-8365404.255,4867210.69,8718,5616489E,Bus,56,Eastbound,16489,Erie Av & Old York Rd,40.008728,-75.147705,Fall 2023,58,10,26,6,12,4
-8364666.986,4867086.428,8719,5617425E,Bus,56,Eastbound,17425,Erie Av & Rising Sun Av,40.007873,-75.141082,Fall 2023,72,34,37,16,22,17
-8363449.93,4866958.39,8720,5617441E,Bus,56,Eastbound,17441,Erie Av & Roberto Clemente Walk,40.006992,-75.130149,Fall 2023,27,58,3,1,1,0
-8362913.259,4867018.848,8721,5618197E,Bus,56,Eastbound,18197,Erie Av & St Chris Dr - FS,40.007408,-75.125328,Fall 2023,53,53,9,14,8,12
-8368335.186,4867363.148,8722,5625826E,Bus,56,Eastbound,25826,Fox St & Bakers Centre - FS,40.009777,-75.174034,Fall 2023,87,0,107,0,82,0
-8368454.075,4867537.701,8723,5625825E,Bus,56,Eastbound,25825,Fox St & Roberts Av - MBFS,40.010978,-75.175102,Fall 2023,14,6,10,7,18,7
-8367281.992,4867524.475,8724,568712E,Bus,56,Eastbound,8712,Hunting Park Av & 22nd St,40.010887,-75.164573,Fall 2023,48,2,23,5,16,5
-8367680.293,4867284.375,8725,5622401E,Bus,56,Eastbound,22401,Hunting Park Av & 24th St,40.009235,-75.168151,Fall 2023,0,0,5,1,1,0
-8368093.066,4867095.875,8726,56268E,Bus,56,Eastbound,268,Hunting Park Av & Fox St - FS,40.007938,-75.171859,Fall 2023,24,0,12,0,9,1
-8367939.334,4867153.573,8727,5622400E,Bus,56,Eastbound,22400,Hunting Park Av & Stokely St,40.008335,-75.170478,Fall 2023,4,0,4,0,2,0
-8367473.128,4867408.494,8728,5621198E,Bus,56,Eastbound,21198,Hunting Park Av & Wissahickon Av - FS,40.010089,-75.16629,Fall 2023,90,30,74,34,55,23
-8364920.126,4867903.094,8729,561249E,Bus,56,Eastbound,1249,Lycoming St & 10th St,40.013492,-75.143356,Fall 2023,5,0,0,0,0,0
-8368805.622,4867494.971,8730,5631827E,Bus,56,Eastbound,31827,Roberts Av & Bakers Centre,40.010684,-75.17826,Fall 2023,1,0,3,1,0,0
-8358755.03,4866908.977,8731,5617612E,Bus,56,Eastbound,17612,Torresdale Av & Adams Av - FS,40.006652,-75.087974,Fall 2023,4,3,1,0,2,4
-8355382.495,4868614.007,8732,5617915E,Bus,56,Eastbound,17915,Torresdale Av & Benner St,40.018383,-75.057678,Fall 2023,15,98,9,34,8,27
-8356811.837,4867843.212,8733,56486E,Bus,56,Eastbound,486,Torresdale Av & Bridge St,40.01308,-75.070518,Fall 2023,47,116,22,55,12,42
-8356022.805,4868181.435,8734,5617910E,Bus,56,Eastbound,17910,Torresdale Av & Cheltenham Av,40.015407,-75.06343,Fall 2023,20,55,5,22,9,26
-8358294.724,4867162.874,8735,5618287E,Bus,56,Eastbound,18287,Torresdale Av & Church St,40.008399,-75.083839,Fall 2023,32,68,9,16,6,2
-8355567.619,4868489.728,8736,5617914E,Bus,56,Eastbound,17914,Torresdale Av & Comly St,40.017528,-75.059341,Fall 2023,13,74,8,45,8,37
-8352989.126,4870306.39,8737,56523E,Bus,56,Eastbound,523,Torresdale Av & Cottman Av Loop,40.030025,-75.036178,Fall 2023,0,353,0,165,0,112
-8355165.088,4868761.981,8738,5617916E,Bus,56,Eastbound,17916,Torresdale Av & Deveraux Av,40.019401,-75.055725,Fall 2023,39,85,11,24,6,18
-8353656.709,4869779.543,8739,5617929E,Bus,56,Eastbound,17929,Torresdale Av & Disston St,40.026401,-75.042175,Fall 2023,6,35,0,27,0,15
-8359239.938,4866805.356,8740,5617610E,Bus,56,Eastbound,17610,Torresdale Av & Frankford Av,40.005939,-75.09233,Fall 2023,61,24,18,7,10,3
-8357926.925,4867365.328,8741,5617828E,Bus,56,Eastbound,17828,Torresdale Av & Gillingham St,40.009792,-75.080535,Fall 2023,1,6,2,1,1,1
-8356624.153,4867898.152,8742,5618207E,Bus,56,Eastbound,18207,Torresdale Av & Harbison St,40.013458,-75.068832,Fall 2023,34,62,8,30,6,31
-8354534.908,4869187.89,8743,5617919E,Bus,56,Eastbound,17919,Torresdale Av & Hellerman St,40.022331,-75.050064,Fall 2023,18,56,9,29,3,26
-8355721.352,4868385.509,8744,5626233E,Bus,56,Eastbound,26233,Torresdale Av & Howell St,40.016811,-75.060722,Fall 2023,10,42,5,19,4,17
-8359358.939,4866794.311,8745,56839E,Bus,56,Eastbound,839,Torresdale Av & Hunting Park Av,40.005863,-75.093399,Fall 2023,83,28,25,9,27,3
-8359626.439,4866783.121,8746,5630289E,Bus,56,Eastbound,30289,Torresdale Av & Kensington Av - FS,40.005786,-75.095802,Fall 2023,387,111,224,28,180,21
-8358110.379,4867263.883,8747,5617825E,Bus,56,Eastbound,17825,Torresdale Av & Kinsey St,40.009094,-75.082183,Fall 2023,5,15,1,8,1,2
-8353944.581,4869584.89,8748,5617924E,Bus,56,Eastbound,17924,Torresdale Av & Knorr St,40.025062,-75.044761,Fall 2023,10,77,7,36,3,31
-8354730.163,4869054.737,8749,5617918E,Bus,56,Eastbound,17918,Torresdale Av & Levick St,40.021415,-75.051818,Fall 2023,28,105,14,54,9,43
-8353782.389,4869697.407,8750,5617927E,Bus,56,Eastbound,17927,Torresdale Av & Longshore Av,40.025836,-75.043304,Fall 2023,13,58,7,30,2,17
-8354351.454,4869312.033,8751,5617920E,Bus,56,Eastbound,17920,Torresdale Av & Magee Av,40.023185,-75.048416,Fall 2023,29,77,9,37,6,31
-8357547.325,4867573.164,8752,5617841E,Bus,56,Eastbound,17841,Torresdale Av & Margaret St,40.011222,-75.077125,Fall 2023,38,58,16,24,10,18
-8357795.345,4867435.672,8753,5617832E,Bus,56,Eastbound,17832,Torresdale Av & Orthodox St,40.010276,-75.079353,Fall 2023,59,76,14,41,15,24
-8356968.909,4867801.062,8754,5617849E,Bus,56,Eastbound,17849,Torresdale Av & Pratt St,40.01279,-75.071929,Fall 2023,17,35,10,14,3,10
-8353294.921,4870023.483,8755,5617934E,Bus,56,Eastbound,17934,Torresdale Av & Princeton Av,40.028079,-75.038925,Fall 2023,2,63,0,34,1,23
-8354948.46,4868907.776,8756,5617917E,Bus,56,Eastbound,17917,Torresdale Av & Robbins Av,40.020404,-75.053779,Fall 2023,40,87,8,36,3,29
-8358451.796,4867076.4,8757,5617820E,Bus,56,Eastbound,17820,Torresdale Av & Ruan St,40.007804,-75.08525,Fall 2023,15,14,4,7,7,11
-8358984.349,4866840.817,8758,5617611E,Bus,56,Eastbound,17611,Torresdale Av & Salem St,40.006183,-75.090034,Fall 2023,6,9,1,1,3,5
-8356204.59,4868058.906,8759,5617908E,Bus,56,Eastbound,17908,Torresdale Av & Sanger St,40.014564,-75.065063,Fall 2023,22,58,9,18,5,13
-8356384.593,4867967.482,8760,5617858E,Bus,56,Eastbound,17858,Torresdale Av & Simon St,40.013935,-75.06668,Fall 2023,17,53,21,27,15,18
-8353539.49,4869859.353,8761,5617933E,Bus,56,Eastbound,17933,Torresdale Av & Tyson Av,40.02695,-75.041122,Fall 2023,7,44,1,22,0,21
-8354148.407,4869448.533,8762,5617922E,Bus,56,Eastbound,17922,Torresdale Av & Unruh Av,40.024124,-75.046592,Fall 2023,20,69,5,32,5,21
-8355851.261,4868297.862,8763,5618210E,Bus,56,Eastbound,18210,Torresdale Av & Van Kirk St,40.016208,-75.061889,Fall 2023,17,89,11,37,8,34
-8357132.883,4867748.447,8764,5617847E,Bus,56,Eastbound,17847,Torresdale Av & Wakeling St,40.012428,-75.073402,Fall 2023,48,65,8,24,8,19
-8353048.571,4870191.104,8765,5617935E,Bus,56,Eastbound,17935,Torresdale Av & Wellington St,40.029232,-75.036712,Fall 2023,36,56,4,30,3,32
-8358634.471,4866974.376,8766,5617613E,Bus,56,Eastbound,17613,Torresdale Av & Womrath St,40.007102,-75.086891,Fall 2023,3,9,1,4,0,3
-8367288.003,4867315.913,8767,562843W,Bus,56,Westbound,2843,22nd St & Venango St,40.009452,-75.164627,Fall 2023,16,27,0,5,0,2
-8367447.635,4867368.09,8768,5613905W,Bus,56,Westbound,13905,23rd St & Venango St Loop,40.009811,-75.166061,Fall 2023,0,78,0,11,0,11
-8368706.325,4867222.317,8769,5631826W,Bus,56,Westbound,31826,Bakers Centre - onsite 2,40.008808,-75.177368,Fall 2023,0,14,0,15,0,17
-8368452.294,4867334.226,8770,5631720W,Bus,56,Westbound,31720,Bakers Centre & Fox St - onsite 1,40.009578,-75.175086,Fall 2023,12,84,8,103,10,73
-8363596.092,4866937.898,8771,5618055W,Bus,56,Westbound,18055,Erie Av & 2nd St,40.006851,-75.131462,Fall 2023,16,43,6,14,6,12
-8363900.106,4866971.179,8772,5618148W,Bus,56,Westbound,18148,Erie Av & 3rd St - FS,40.00708,-75.134193,Fall 2023,5,5,2,4,1,3
-8364182.969,4867022.191,8773,5618149W,Bus,56,Westbound,18149,Erie Av & 5th St,40.007431,-75.136734,Fall 2023,45,130,18,64,10,37
-8364403.715,4867060.414,8774,5618150W,Bus,56,Westbound,18150,Erie Av & 6th St,40.007694,-75.138717,Fall 2023,47,132,14,67,11,50
-8364729.881,4867115.205,8775,5618152W,Bus,56,Westbound,18152,Erie Av & 8th St,40.008071,-75.141647,Fall 2023,24,37,10,13,4,10
-8364841.09,4867135.261,8776,5618153W,Bus,56,Westbound,18153,Erie Av & 9th St,40.008209,-75.142646,Fall 2023,36,53,19,31,7,31
-8365014.414,4867161.276,8777,56829W,Bus,56,Westbound,829,Erie Av & 10th St,40.008388,-75.144203,Fall 2023,37,33,12,12,12,15
-8365189.297,4867190.052,8778,5616399W,Bus,56,Westbound,16399,Erie Av & 11th St,40.008586,-75.145774,Fall 2023,7,19,3,11,3,5
-8365543.516,4867251.093,8779,5616401W,Bus,56,Westbound,16401,Erie Av & 13th St,40.009006,-75.148956,Fall 2023,2,18,0,1,0,0
-8365966.418,4867322.018,8780,5618208W,Bus,56,Westbound,18208,Erie Av & 15th St,40.009494,-75.152755,Fall 2023,79,85,36,30,29,24
-8366140.522,4867350.358,8781,5618211W,Bus,56,Westbound,18211,Erie Av & 16th St,40.009689,-75.154319,Fall 2023,27,39,9,19,11,8
-8366312.956,4867381.316,8782,5618212W,Bus,56,Westbound,18212,Erie Av & 17th St,40.009902,-75.155868,Fall 2023,12,54,5,21,2,14
-8366488.729,4867410.819,8783,5618213W,Bus,56,Westbound,18213,Erie Av & 18th St,40.010105,-75.157447,Fall 2023,10,43,15,14,4,12
-8366662.054,4867440.759,8784,5618214W,Bus,56,Westbound,18214,Erie Av & 19th St,40.010311,-75.159004,Fall 2023,15,68,9,22,6,21
-8366840.388,4867470.118,8785,5618215W,Bus,56,Westbound,18215,Erie Av & 20th St,40.010513,-75.160606,Fall 2023,2,31,1,8,4,7
-8367048.444,4867504.418,8786,5618216W,Bus,56,Westbound,18216,Erie Av & 21st St,40.010749,-75.162475,Fall 2023,5,24,0,12,4,5
-8367205.627,4867531.015,8787,5618217W,Bus,56,Westbound,18217,Erie Av & 22nd St,40.010932,-75.163887,Fall 2023,42,119,26,65,4,32
-8359972.977,4866789.806,8788,5618006W,Bus,56,Westbound,18006,Erie Av & Castor Av,40.005832,-75.098915,Fall 2023,83,77,30,25,16,28
-8362229.534,4866920.604,8789,5617708W,Bus,56,Westbound,17708,Erie Av & D St,40.006732,-75.119186,Fall 2023,15,14,9,6,2,8
-8362405.308,4866955.047,8790,5626255W,Bus,56,Westbound,26255,Erie Av & D St - MBFS,40.006969,-75.120765,Fall 2023,4,11,1,3,0,1
-8361787.93,4866843.578,8791,5626247W,Bus,56,Westbound,26247,Erie Av & F St,40.006202,-75.115219,Fall 2023,9,17,1,2,1,2
-8361999.326,4866879.039,8792,5618144W,Bus,56,Westbound,18144,Erie Av & F St - MBFS,40.006446,-75.117118,Fall 2023,3,6,1,1,2,2
-8363119.645,4867060.414,8793,56828W,Bus,56,Westbound,828,Erie Av & Front St,40.007694,-75.127182,Fall 2023,67,142,8,40,3,29
-8361586.553,4866810.879,8794,5618143W,Bus,56,Westbound,18143,Erie Av & G St,40.005977,-75.11341,Fall 2023,43,40,14,19,11,7
-8361354.786,4866770.913,8795,5630928W,Bus,56,Westbound,30928,Erie Av & G St - MBNS,40.005702,-75.111328,Fall 2023,6,2,2,0,0,0
-8365734.54,4867283.794,8796,5621261W,Bus,56,Westbound,21261,Erie Av & Germantown Av,40.009231,-75.150672,Fall 2023,56,751,31,353,21,250
-8361127.137,4866733.854,8797,5618020W,Bus,56,Westbound,18020,Erie Av & I St,40.005447,-75.109283,Fall 2023,49,33,28,20,13,9
-8360902.049,4866743.882,8798,5618134W,Bus,56,Westbound,18134,Erie Av & J St,40.005516,-75.107261,Fall 2023,30,28,6,12,4,9
-8360678.742,4866755.944,8799,5618018W,Bus,56,Westbound,18018,Erie Av & K St,40.005599,-75.105255,Fall 2023,76,47,27,12,15,9
-8359726.627,4866799.252,8800,56827W,Bus,56,Westbound,827,Erie Av & Kensington Av - FS,40.005897,-75.096702,Fall 2023,396,512,205,319,145,216
-8360446.864,4866764.373,8801,5618016W,Bus,56,Westbound,18016,Erie Av & L St,40.005657,-75.103172,Fall 2023,93,48,31,15,28,6
-8360201.405,4866777.598,8802,5618012W,Bus,56,Westbound,18012,Erie Av & M St,40.005748,-75.100967,Fall 2023,59,31,22,13,15,14
-8365378.763,4867224.497,8803,5618154W,Bus,56,Westbound,18154,Erie Av & Old York Rd,40.008823,-75.147476,Fall 2023,13,30,6,10,4,8
-8364575.259,4867088.608,8804,5618151W,Bus,56,Westbound,18151,Erie Av & Rising Sun Av,40.007888,-75.140258,Fall 2023,31,66,18,28,16,23
-8363436.349,4866982.806,8805,5626259W,Bus,56,Westbound,26259,Erie Av & Roberto Clemente Walk,40.00716,-75.130027,Fall 2023,30,45,2,4,1,1
-8362921.719,4867038.178,8806,5618146W,Bus,56,Westbound,18146,Erie Av & St Chris Dr,40.007541,-75.125404,Fall 2023,103,49,40,11,23,10
-8362684.72,4866999.374,8807,5618036W,Bus,56,Westbound,18036,Erie Av & Whitaker Av,40.007274,-75.123275,Fall 2023,68,72,28,36,19,26
-8368232.327,4867250.512,8808,5625816W,Bus,56,Westbound,25816,Fox St & Hunting Park Av - MBFS,40.009002,-75.17311,Fall 2023,0,2,0,0,0,3
